type, ID, HMMR
digestive_system, WP_003668913.1, GT2
digestive_system, WP_003667443.1, GH4
digestive_system, WP_003668275.1, CBM50-CBM50
digestive_system, WP_011953604.1, GT2
digestive_system, WP_003667772.1, CE10
digestive_system, WP_003668578.1, GT4
digestive_system, WP_003668658.1, GT4
digestive_system, WP_003668689.1, GT19
digestive_system, WP_003669571.1, GH65
digestive_system, WP_003666949.1, CBM61
digestive_system, WP_003668797.1, CE10
digestive_system, WP_003668977.1, CBM50
digestive_system, WP_003669616.1, GT4
digestive_system, WP_003667353.1, GT2
digestive_system, WP_003669615.1, GT4
digestive_system, WP_003666937.1, GH23
digestive_system, WP_003667683.1, GH31
digestive_system, WP_003669073.1, CE7
digestive_system, WP_003668692.1, GH109
digestive_system, WP_003668841.1, CE10
digestive_system, WP_003668563.1, CBM50
digestive_system, WP_003669301.1, CBM50
digestive_system, WP_003667876.1, GT51
digestive_system, WP_003669346.1, GH73-CBM50-CBM50-CBM50-CBM50
digestive_system, WP_003667320.1, CE10
digestive_system, WP_003667165.1, CBM11
digestive_system, WP_003667504.1, CBM50
digestive_system, WP_003669047.1, CE1
digestive_system, WP_003669425.1, AA6
digestive_system, WP_011953516.1, CBM50
digestive_system, WP_003668877.1, GH13
digestive_system, WP_003667355.1, GT19
digestive_system, WP_003666991.1, GH42
digestive_system, WP_003668098.1, CE3
digestive_system, WP_011953469.1, AA6
digestive_system, WP_003674860.1, GH73
digestive_system, WP_011953514.1, GT4
digestive_system, WP_003668645.1, GT2
digestive_system, WP_003667896.1, GH36
digestive_system, WP_003669289.1, GH73
digestive_system, WP_003668597.1, GH53
digestive_system, WP_035164171.1, CBM34-GH13
digestive_system, WP_058813975.1, CE3
digestive_system, WP_058813595.1, GH1
digestive_system, WP_058813876.1, GH1
digestive_system, WP_020917516.1, GH94
digestive_system, WP_058813633.1, CE1-CE7
digestive_system, WP_058814038.1, GT2
digestive_system, WP_058813840.1, GT28
digestive_system, WP_020916020.1, GT51
digestive_system, WP_058814342.1, CBM50
digestive_system, WP_058814065.1, GH32
digestive_system, WP_058814046.1, GT2
digestive_system, WP_058813609.1, GH13
digestive_system, WP_058814049.1, GT2
digestive_system, WP_058814269.1, GH16
digestive_system, WP_020917343.1, GH32
digestive_system, WP_058813593.1, GH32
digestive_system, WP_058813656.1, GT2
digestive_system, WP_020916887.1, CE4
digestive_system, WP_058814050.1, GT4
digestive_system, WP_020917097.1, AA6
digestive_system, WP_058814264.1, GH16
digestive_system, WP_058814043.1, GT2
digestive_system, WP_058813843.1, GT8
digestive_system, WP_020917237.1, GT4
digestive_system, WP_043894965.1, CE9
digestive_system, WP_058813678.1, GT51
digestive_system, WP_058814056.1, GH77
digestive_system, WP_058813610.1, GH13
digestive_system, WP_058814087.1, CBM41
digestive_system, WP_058814332.1, CE1
digestive_system, WP_020917189.1, GH25
digestive_system, WP_020916068.1, GH1
digestive_system, WP_020917238.1, GT4
digestive_system, WP_058813605.1, GH1
digestive_system, WP_058813598.1, GH5
digestive_system, WP_058814011.1, GH73
digestive_system, WP_020916807.1, GH24
digestive_system, WP_058814267.1, GH94
digestive_system, WP_020917016.1, GT35
digestive_system, WP_058814042.1, GT2
digestive_system, WP_058813978.1, GH1
digestive_system, WP_058813607.1, GH36
digestive_system, WP_058813847.1, GT2
digestive_system, WP_058813890.1, GH13
digestive_system, WP_058813655.1, GT2
digestive_system, WP_020916985.1, CBM50
digestive_system, WP_020917409.1, GH32
digestive_system, WP_058814086.1, CBM41-CBM48-GH13
digestive_system, WP_020917273.1, GH109
digestive_system, WP_058813841.1, GT4
digestive_system, WP_058813626.1, GH73
digestive_system, WP_020916367.1, GT28
digestive_system, WP_058813558.1, GT51
digestive_system, WP_020917102.1, GH73
digestive_system, WP_058813730.1, CE3
digestive_system, WP_020916052.1, CE3
digestive_system, WP_058813887.1, GH23
digestive_system, WP_012797791.1, AA3
digestive_system, WP_012799359.1, GH3
digestive_system, WP_012799013.1, GH73
digestive_system, WP_012797731.1, CBM46
digestive_system, WP_041422472.1, CBM32
digestive_system, WP_012799665.1, CE1
digestive_system, WP_012798363.1, GT2
digestive_system, WP_012798941.1, AA6
digestive_system, WP_050749524.1, GH3-GH3
digestive_system, WP_050749595.1, CE1
digestive_system, WP_012799319.1, CE1
digestive_system, WP_012799374.1, AA3
digestive_system, WP_012798824.1, GT35
digestive_system, WP_012797899.1, CE10
digestive_system, WP_012799510.1, CE3
digestive_system, WP_012798828.1, CBM48-GH13
digestive_system, WP_012798556.1, GT2
digestive_system, WP_012798597.1, GT4
digestive_system, WP_012798790.1, CE1
digestive_system, WP_050749563.1, GT5
digestive_system, WP_012798826.1, GT45
digestive_system, WP_012797811.1, GH36
digestive_system, WP_012797993.1, GT51
digestive_system, WP_012797805.1, CE1
digestive_system, WP_012798580.1, GT2
digestive_system, WP_012797261.1, AA6
digestive_system, WP_012798933.1, AA6
digestive_system, WP_012798804.1, AA6
digestive_system, WP_012799507.1, CE10
digestive_system, WP_012798194.1, AA6
digestive_system, WP_012798277.1, GT1
digestive_system, WP_012798763.1, CBM32
digestive_system, WP_041422569.1, GH114
digestive_system, WP_012799795.1, AA3
digestive_system, WP_012798272.1, AA6
digestive_system, WP_012797582.1, CE10
digestive_system, WP_012799593.1, CE4
digestive_system, WP_012798122.1, GT2
digestive_system, WP_050749548.1, GT2
digestive_system, WP_012799340.1, GH2
digestive_system, WP_050749601.1, GH73
digestive_system, WP_041422811.1, CE1
digestive_system, WP_012798036.1, GT28
digestive_system, WP_012798823.1, GH13
digestive_system, WP_050749650.1, GH3
digestive_system, WP_012798356.1, GT2
digestive_system, WP_012799483.1, GH25
digestive_system, WP_012798822.1, CBM34-GH77
digestive_system, WP_012799619.1, GT4
digestive_system, WP_012797822.1, CE4
digestive_system, WP_012798401.1, AA7
digestive_system, WP_012797278.1, AA6
digestive_system, WP_012799491.1, AA3
digestive_system, WP_011526518.1, GT4
digestive_system, WP_011526710.1, CE11
digestive_system, WP_011526223.1, GT2
digestive_system, WP_011527322.1, GT4
digestive_system, WP_011526806.1, GH102
digestive_system, WP_011526163.1, GT83
digestive_system, WP_011527326.1, GH99-GT4
digestive_system, WP_011527331.1, GH109
digestive_system, WP_011527343.1, GT2
digestive_system, WP_011526907.1, GT4
digestive_system, WP_011526404.1, GT9
digestive_system, WP_011526359.1, AA6
digestive_system, WP_011526652.1, GT9
digestive_system, WP_015353854.1, GT4
digestive_system, WP_011527405.1, GT2
digestive_system, WP_011527031.1, GT4
digestive_system, WP_011526175.1, GT9
digestive_system, WP_011526417.1, GT3-GT3-GT35
digestive_system, WP_011527187.1, GT28
digestive_system, WP_011526466.1, GT2
digestive_system, WP_011526764.1, GT30
digestive_system, WP_011527252.1, GH23
digestive_system, WP_011526224.1, CE4
digestive_system, WP_011526781.1, GT9
digestive_system, WP_011527290.1, GT2
digestive_system, WP_011526555.1, CE4
digestive_system, WP_011527247.1, GH23
digestive_system, WP_011527276.1, GT2
digestive_system, WP_011526597.1, GT4
digestive_system, WP_011527325.1, GT2
digestive_system, WP_011526929.1, GT4
digestive_system, WP_041817047.1, PL22
digestive_system, WP_011527138.1, GT19
digestive_system, WP_011527303.1, CE4
digestive_system, WP_011526432.1, GT51
digestive_system, WP_011526579.1, GT4
digestive_system, WP_011527101.1, GT9
digestive_system, WP_011526414.1, GH133
digestive_system, WP_011526528.1, GT4
digestive_system, WP_011527416.1, GH109
digestive_system, WP_011527355.1, GH23
digestive_system, WP_011526415.1, GT4
digestive_system, WP_011526119.1, GT9
digestive_system, WP_011527012.1, GT2
digestive_system, WP_011527404.1, GT2
digestive_system, WP_011526591.1, GH46
digestive_system, WP_011526564.1, CE1
digestive_system, WP_011526782.1, GT4
digestive_system, WP_011526138.1, GH23-CBM50-CBM50-CBM50
digestive_system, WP_011526416.1, GH57
digestive_system, WP_012359920.1, GH32
digestive_system, WP_012359839.1, GH23
digestive_system, WP_012361185.1, CE5
digestive_system, WP_012360053.1, AA3
digestive_system, WP_012359723.1, GT2
digestive_system, WP_012359447.1, GT4
digestive_system, WP_012361051.1, CE10
digestive_system, WP_012359528.1, GT4
digestive_system, WP_012359454.1, GH3
digestive_system, WP_012359775.1, GT77
digestive_system, WP_012360018.1, CE1
digestive_system, WP_012359334.1, GT87
digestive_system, WP_012359479.1, GT4
digestive_system, WP_012360477.1, GT4
digestive_system, WP_012359424.1, CE5
digestive_system, WP_012359911.1, CE14
digestive_system, WP_012360453.1, GT28
digestive_system, WP_012360781.1, AA6
digestive_system, WP_012361215.1, GT51
digestive_system, WP_012361232.1, AA3
digestive_system, WP_012360566.1, AA3
digestive_system, WP_012359274.1, GH1
digestive_system, WP_012361021.1, GH76
digestive_system, WP_012361096.1, CE1
digestive_system, WP_012360953.1, CE10
digestive_system, WP_012359852.1, CE14
digestive_system, WP_012360894.1, GT20
digestive_system, WP_012359451.1, GT66
digestive_system, WP_012361183.1, AA7
digestive_system, WP_012359675.1, CE1
digestive_system, WP_012361106.1, GT51
digestive_system, WP_012361176.1, GT2
digestive_system, WP_012359466.1, GH65
digestive_system, WP_012359421.1, CE1
digestive_system, WP_012359369.1, GH25
digestive_system, WP_012361076.1, CE1
digestive_system, WP_012360178.1, GT4
digestive_system, WP_012360860.1, CE10
digestive_system, WP_012359371.1, GT85
digestive_system, WP_012359666.1, CE1
digestive_system, WP_041628547.1, GT53
digestive_system, WP_012359353.1, AA6
digestive_system, WP_012360400.1, GT87
digestive_system, WP_012360167.1, GT87
digestive_system, WP_012359809.1, GT39
digestive_system, WP_005325324.1, CE1
digestive_system, WP_012360299.1, GT2
digestive_system, WP_012360983.1, CE10
digestive_system, WP_012361054.1, CE1
digestive_system, WP_012359422.1, CE1
digestive_system, WP_013252141.1, CE7
digestive_system, WP_041548935.1, GT28
digestive_system, WP_049765148.1, GH73
digestive_system, WP_013252142.1, CE7
digestive_system, WP_013252419.1, CE1
digestive_system, WP_013252564.1, GH3
digestive_system, WP_013251254.1, GH25
digestive_system, WP_013252543.1, GT26
digestive_system, WP_013251580.1, CE4
digestive_system, WP_013252545.1, GT5
digestive_system, WP_013252296.1, GH5
digestive_system, WP_049765147.1, GT2
digestive_system, WP_013251457.1, GT2
digestive_system, WP_013252548.1, GT35
digestive_system, WP_013252267.1, CE1
digestive_system, WP_013251449.1, GT51
digestive_system, WP_013252195.1, CE1
digestive_system, WP_041549436.1, GH109
digestive_system, WP_041549031.1, GH3
digestive_system, WP_041549488.1, GT28
digestive_system, WP_013252248.1, GH32
digestive_system, WP_013252544.1, CBM34-GH13-GH77
digestive_system, WP_049765215.1, GT2
digestive_system, WP_013252549.1, CBM48-GH13
digestive_system, WP_041549304.1, GH114
digestive_system, WP_013251306.1, GH32
digestive_system, WP_013252339.1, GH13-CBM66
digestive_system, WP_013252426.1, GT2
digestive_system, WP_013251812.1, CBM50
digestive_system, WP_013251406.1, CE9
digestive_system, WP_013251415.1, GH13
digestive_system, WP_013251463.1, GT2
digestive_system, WP_013250978.1, CE1
digestive_system, WP_013251310.1, GH32
digestive_system, WP_013251550.1, GH1
digestive_system, WP_013252206.1, AA6
digestive_system, WP_013252172.1, GH23
digestive_system, WP_013251236.1, CE10
digestive_system, WP_013252562.1, GH3
digestive_system, WP_013252334.1, GH77
digestive_system, WP_013251674.1, GH109
digestive_system, WP_013251357.1, GT35
digestive_system, WP_013251695.1, GT8
digestive_system, WP_013250946.1, GH3
digestive_system, WP_013251451.1, GT2
digestive_system, WP_013251694.1, GT2
digestive_system, WP_013252388.1, CE1
digestive_system, WP_013251479.1, CE3
digestive_system, WP_013251857.1, GT2
digestive_system, WP_049765152.1, GH32
digestive_system, WP_012623775.1, CE4
digestive_system, WP_012624645.1, GT4-GT2
digestive_system, WP_049757350.1, GT2
digestive_system, WP_015939187.1, GT2
digestive_system, WP_012623696.1, AA4
digestive_system, WP_012625676.1, GT4
digestive_system, WP_041723824.1, GT4
digestive_system, WP_012625678.1, GT4
digestive_system, WP_012624041.1, GT2
digestive_system, WP_012625113.1, AA6
digestive_system, WP_012624920.1, GT51
digestive_system, WP_012624185.1, GT83
digestive_system, WP_015939224.1, GT2
digestive_system, WP_012624501.1, GH103
digestive_system, WP_012625020.1, GT21
digestive_system, WP_049757389.1, GH23-CBM50-CBM50-CBM50
digestive_system, WP_015939084.1, GH23
digestive_system, WP_012623721.1, GT2
digestive_system, WP_012624108.1, GT3-GT35
digestive_system, WP_012624594.1, GT9
digestive_system, WP_012624356.1, GH108
digestive_system, WP_012624947.1, CBM48-GH13
digestive_system, WP_015939263.1, GT2
digestive_system, WP_015939176.1, GT2
digestive_system, WP_012625614.1, AA4
digestive_system, WP_012624743.1, GT28
digestive_system, WP_012625319.1, GT2
digestive_system, WP_049757360.1, GT2
digestive_system, WP_012624886.1, GT9
digestive_system, WP_015939216.1, GT28
digestive_system, WP_012624274.1, GT4
digestive_system, WP_012623760.1, GT4
digestive_system, WP_012625308.1, AA3
digestive_system, WP_012625538.1, GT51
digestive_system, WP_041724121.1, GT4
digestive_system, WP_012624490.1, PL22
digestive_system, WP_015939277.1, GT4
digestive_system, WP_041723827.1, GT2
digestive_system, WP_012623957.1, GT9
digestive_system, WP_012624514.1, AA4
digestive_system, WP_015939178.1, GT2
digestive_system, WP_041723876.1, GH102
digestive_system, WP_012624043.1, GT2
digestive_system, WP_012625377.1, GT9
digestive_system, WP_012625018.1, GT4
digestive_system, WP_012624110.1, GT4
digestive_system, WP_012624379.1, GT66
digestive_system, WP_012625632.1, AA6
digestive_system, WP_011992425.1, GT4
digestive_system, WP_009650707.1, GH109
digestive_system, WP_011991900.1, GT25
digestive_system, WP_011991891.1, CE4
digestive_system, WP_011992325.1, CE1
digestive_system, WP_011992629.1, CE11
digestive_system, WP_011992422.1, GT4
digestive_system, WP_049751863.1, GT25
digestive_system, WP_011992420.1, GT4
digestive_system, WP_011991733.1, CE1
digestive_system, WP_011992782.1, PL6
digestive_system, WP_011992478.1, GT51
digestive_system, WP_011991893.1, GT2
digestive_system, WP_011992068.1, GH23
digestive_system, WP_011991906.1, GT4
digestive_system, WP_011992792.1, GH108
digestive_system, WP_011991956.1, GT2
digestive_system, WP_041743451.1, GT2
digestive_system, WP_011991892.1, GT9
digestive_system, WP_011991889.1, GT2
digestive_system, WP_011991665.1, GT2
digestive_system, WP_011992110.1, CE1
digestive_system, WP_011992354.1, GH3
digestive_system, WP_011991894.1, GT9
digestive_system, WP_009651026.1, GT4
digestive_system, WP_011991902.1, GT4
digestive_system, WP_011992540.1, CBM46
digestive_system, WP_009650541.1, GT83
digestive_system, WP_009649857.1, CE10
digestive_system, WP_009650725.1, CBM54
digestive_system, WP_011991903.1, GT4
digestive_system, WP_011991888.1, GT4
digestive_system, WP_011992059.1, GH23-CBM50-CBM50
digestive_system, WP_011992679.1, GT19
digestive_system, WP_011992419.1, GT4
digestive_system, WP_011991904.1, GT4
digestive_system, WP_011991887.1, GT9
digestive_system, WP_011991905.1, GT66
digestive_system, WP_011992874.1, CE4
digestive_system, WP_011991898.1, GT66
digestive_system, WP_011992482.1, GT30
digestive_system, WP_011992322.1, GT28
digestive_system, WP_011992195.1, CE10
digestive_system, WP_011992421.1, GT4
digestive_system, WP_011992423.1, GT2
digestive_system, WP_011992282.1, GT51
digestive_system, WP_054197048.1, GT4
digestive_system, WP_054196632.1, GT28
digestive_system, WP_054196189.1, PL1
digestive_system, WP_054197050.1, GT4
digestive_system, WP_054196321.1, GH23
digestive_system, WP_054195965.1, GT4
digestive_system, WP_054196698.1, GH3
digestive_system, WP_054197056.1, GT66
digestive_system, WP_054197051.1, GT4
digestive_system, WP_054195962.1, GT4
digestive_system, WP_054196306.1, GH23-CBM50-CBM50
digestive_system, WP_054197036.1, GT19
digestive_system, WP_021090613.1, CE11
digestive_system, WP_054196204.1, GT9
digestive_system, WP_054197189.1, GH28
digestive_system, WP_054197088.1, GT9
digestive_system, WP_054195964.1, GT2
digestive_system, WP_054195958.1, GT13
digestive_system, WP_054197090.1, CE4
digestive_system, WP_054197085.1, GT9
digestive_system, WP_054197095.1, GT2
digestive_system, WP_054195963.1, GT2
digestive_system, WP_054195954.1, GT2
digestive_system, WP_054197054.1, GT25
digestive_system, WP_054196865.1, GT51
digestive_system, WP_054197049.1, GT66
digestive_system, WP_054197298.1, CE4
digestive_system, WP_054197089.1, GT4
digestive_system, WP_054196751.1, GH24
digestive_system, WP_054196625.1, CE1
digestive_system, WP_054196640.1, GT51
digestive_system, WP_054197092.1, GT25
digestive_system, WP_021090294.1, CBM50
digestive_system, WP_054197087.1, GT2
digestive_system, WP_054197093.1, CE4
digestive_system, WP_054196104.1, AA3
digestive_system, WP_054196190.1, PL1
digestive_system, WP_054197094.1, GT4
digestive_system, WP_054197395.1, GT30
digestive_system, WP_054197052.1, GT4
digestive_system, WP_054197053.1, GT2
